"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
396;92,829;1,54715;1674729042,461;0,103452651
397;93,229;1,5538166667;1674729042,839;0,103614307
398;93,629;1,5604833333;1674729043,248;0,103610919
399;94,029;1,56715;1674729043,64;-0,0000016458
400;94,429;1,5738166667;1674729044,039;0,000001567
401;94,829;1,5804833333;1674729044,45;-0,0000006452
402;95,229;1,58715;1674729044,842;-0,0000002244
403;95,63;1,5938333333;1674729045,25;0,110522555
404;96,03;1,6005;1674729045,643;0,110483439
405;96,429;1,60715;1674729046,05;0,110969366
406;96,829;1,6138166667;1674729046,447;0,110640418
407;97,229;1,6204833333;1674729046,87;0,110354563
408;97,629;1,62715;1674729047,248;0,110377989
409;98,029;1,6338166667;1674729047,657;0,110505281
410;98,43;1,6405;1674729048,034;0,110657287
411;98,829;1,64715;1674729048,442;0,110406497
412;99,229;1,6538166667;1674729048,835;0,110773051
413;99,629;1,6604833333;1674729049,245;0,110647306
414;100,029;1,66715;1674729049,639;0,110867194
415;100,43;1,6738333333;1674729050,042;0,110489811
416;100,829;1,6804833333;1674729050,467;0,110664911
417;101,229;1,68715;1674729050,844;0,121206472
418;101,642;1,6940333333;1674729051,25;0,121236343
419;102,029;1,7004833333;1674729051,642;0,103501416
420;102,429;1,70715;1674729052,04;0,103554713
421;102,829;1,7138166667;1674729052,449;0,103341344
422;103,23;1,7205;1674729052,842;0,103442301
423;103,629;1,72715;1674729053,248;0,103327421
424;104,029;1,7338166667;1674729053,641;0,103339281
425;104,43;1,7405;1674729054,058;0,103310147
426;104,829;1,74715;1674729054,435;0,103396924
427;105,229;1,7538166667;1674729054,845;0,103322817
428;105,629;1,7604833333;1674729055,238;0,103491582
429;106,029;1,76715;1674729055,639;0,103312946
430;106,429;1,7738166667;1674729056,048;0,103559427
431;106,829;1,7804833333;1674729056,441;0,103579795
432;107,229;1,78715;1674729056,848;0,121472953
433;107,629;1,7938166667;1674729057,242;0,121280173
434;108,03;1,8005;1674729057,655;0,103510661
435;108,429;1,80715;1674729058,033;0,103559648
436;108,829;1,8138166667;1674729058,442;0,103574307
437;109,229;1,8204833333;1674729058,834;0,103529851
438;109,632;1,8272;1674729059,239;0,103490956
439;110,029;1,8338166667;1674729059,656;0,103479317
440;110,429;1,8404833333;1674729060,033;0,103378986
441;110,831;1,8471833333;1674729060,44;-0,0000014048
442;111,229;1,8538166667;1674729060,863;-0,0000000748
443;111,63;1,8605;1674729061,239;-0,0000012997
444;112,029;1,86715;1674729061,649;-0,0000007558
445;112,429;1,8738166667;1674729062,045;-0,0000003276
446;112,829;1,8804833333;1674729062,438;0,0000013853
447;113,229;1,88715;1674729062,847;0,0000723931
448;113,629;1,8938166667;1674729063,241;0,0824168591
449;114,029;1,9004833333;1674729063,656;0,0829251804
450;114,429;1,90715;1674729064,038;0,0828764513
451;114,829;1,9138166667;1674729064,449;0,0825338014
452;115,23;1,9205;1674729064,84;0,0825838195
453;115,63;1,9271666667;1674729065,247;0,0824628257
454;116,029;1,9338166667;1674729065,641;0,0828156046
455;116,429;1,9404833333;1674729066,036;0,0827555312
456;116,829;1,94715;1674729066,462;0,0825427148
457;117,229;1,9538166667;1674729066,839;0,082747907
458;117,63;1,9605;1674729067,254;0,0825728803
459;118,029;1,96715;1674729067,648;0,0827471335
460;118,429;1,9738166667;1674729068,04;0,082763708
461;118,829;1,9804833333;1674729068,45;0,0931138146
462;119,229;1,98715;1674729068,841;0,0929692114
463;119,629;1,9938166667;1674729069,238;0,0929647179
464;120,03;2,0005;1674729069,647;0,075588574
465;120,429;2,00715;1674729070,054;0,075751446
466;120,829;2,0138166667;1674729070,449;0,0758119981
467;121,229;2,0204833333;1674729070,844;0,0755917784
468;121,629;2,02715;1674729071,238;0,0755730308
469;122,029;2,0338166667;1674729071,648;0,0755665852
470;122,43;2,0405;1674729072,04;0,0755775612
471;122,829;2,04715;1674729072,432;0,0755906366
472;123,229;2,0538166667;1674729072,857;0,0756012074
473;123,629;2,0604833333;1674729073,235;0,0757707461
474;124,029;2,06715;1674729073,655;0,0757368236
475;124,429;2,0738166667;1674729074,033;0,0756571924
476;124,832;2,0805333333;1674729074,472;0,0930673692
477;125,229;2,08715;1674729074,833;0,0931821384
478;125,632;2,0938666667;1674729075,254;0,0930541833
479;126,029;2,1004833333;1674729075,655;0,0757040429
480;126,429;2,10715;1674729076,046;0,0757963813
481;126,829;2,1138166667;1674729076,454;0,075587469
482;127,229;2,1204833333;1674729076,848;0,0758057367
483;127,629;2,12715;1674729077,256;0,0757813906
484;128,029;2,1338166667;1674729077,632;0,0755886477
485;128,429;2,1404833333;1674729078,057;0,0755902314
486;128,829;2,14715;1674729078,435;0,0756005813
487;129,23;2,1538333333;1674729078,861;0,0758245947
488;129,629;2,1604833333;1674729079,237;0,0755983345
489;130,03;2,1671666667;1674729079,66;0,0755952038
490;130,429;2,1738166667;1674729080,036;0,0756379291
491;130,829;2,1804833333;1674729080,442;0,0929463386
492;131,229;2,18715;1674729080,84;0,0929681801
493;131,629;2,1938166667;1674729081,233;0,0931328201
494;132,031;2,2005166667;1674729081,64;0,0757037115
495;132,429;2,20715;1674729082,046;0,0755908208
496;132,829;2,2138166667;1674729082,47;0,0755809497
497;133,229;2,2204833333;1674729082,839;0,0757822745
498;133,629;2,22715;1674729083,264;0,0756727724
499;134,029;2,2338166667;1674729083,64;0,0756671002
500;134,429;2,2404833333;1674729084,048;0,0755788135
501;134,829;2,24715;1674729084,441;0,0756736195
502;135,23;2,2538333333;1674729084,84;0,0756003971
503;135,629;2,2604833333;1674729085,249;0,0755923309
504;136,029;2,26715;1674729085,641;0,0756323306
505;136,429;2,2738166667;1674729086,035;0,0756817595
506;136,829;2,2804833333;1674729086,445;0,0758433055
507;137,23;2,2871666667;1674729086,841;0,0000007417
508;137,629;2,2938166667;1674729087,233;-0,0000001588
509;138,032;2,3005333333;1674729087,642;0,0001976673
510;138,429;2,30715;1674729088,05;0,0823013533
511;138,829;2,3138166667;1674729088,442;0,0829607234
512;139,229;2,3204833333;1674729088,839;0,0826572629
513;139,629;2,32715;1674729089,247;0,0825905966
514;140,029;2,3338166667;1674729089,638;0,0825828619
515;140,429;2,3404833333;1674729090,048;0,0826212779
516;140,829;2,34715;1674729090,442;0,0823772277
517;141,229;2,3538166667;1674729090,85;0,082502273
518;141,629;2,3604833333;1674729091,243;0,0828469856
519;142,042;2,3673666667;1674729091,68;0,0824078352
520;142,429;2,3738166667;1674729092,041;0,0828202454
521;142,829;2,3804833333;1674729092,436;0,082577558
522;143,23;2,3871666667;1674729092,846;0,0825898968
523;143,629;2,3938166667;1674729093,269;0,093167074
524;144,029;2,4004833333;1674729093,648;0,0930200398
525;144,429;2,40715;1674729094,058;0,093107369
526;144,83;2,4138333333;1674729094,434;0,0757983334
527;145,229;2,4204833333;1674729094,858;0,075635977
528;145,629;2,42715;1674729095,236;0,075643012
